recipe_name,rating,url
Clark's Barbecued Pork Ribs ,2.5,https://www.epicurious.com/recipes/food/views/clarks-barbecued-pork-ribs
Lemon Shandy ,5.0,https://www.epicurious.com/recipes/food/views/lemon-shandy
French Onion Soup ,4.375,https://www.epicurious.com/recipes/food/views/french-onion-soup
Creamed Scallops and Mushrooms with Rice ,4.375,https://www.epicurious.com/recipes/food/views/creamed-scallops-and-mushrooms-with-rice
Crispy Fish Sticks ,3.75,https://www.epicurious.com/recipes/food/views/crispy-fish-sticks
Red Snapper with Citrus Vinaigrette ,3.75,https://www.epicurious.com/recipes/food/views/red-snapper-with-citrus-vinaigrette
Bibimbap ,3.75,https://www.epicurious.com/recipes/food/views/bibimbap
Tomato-Avocado Salsa ,4.375,https://www.epicurious.com/recipes/food/views/tomato-avocado-salsa
Simple Syrup ,2.5,https://www.epicurious.com/recipes/food/views/simple-syrup
Chipotle Aïoli ,5.0,https://www.epicurious.com/recipes/food/views/chipotle-aoli
Cucumber Cups Filled with Herbed Yogurt and Smoked Salmon ,3.125,https://www.epicurious.com/recipes/food/views/cucumber-cups-filled-with-herbed-yogurt-and-smoked-salmon
Planked Salmon with Coconut Rice ,3.75,https://www.epicurious.com/recipes/food/views/planked-salmon-with-coconut-rice
Olive and Parmesan Skillet Cornbread ,3.125,https://www.epicurious.com/recipes/food/views/olive-and-parmesan-skillet-cornbread
"Roast Beef, Basil, and Spicy Tomato Chutney Lavash Sandwiches ",4.375,https://www.epicurious.com/recipes/food/views/roast-beef-basil-and-spicy-tomato-chutney-lavash-sandwiches
Peaches and Raspberries in Spiced White Wine ,3.75,https://www.epicurious.com/recipes/food/views/peaches-and-raspberries-in-spiced-white-wine
Buffalo Chicken Strips with Celery and Watercress Slaw ,3.75,https://www.epicurious.com/recipes/food/views/buffalo-chicken-strips-with-celery-and-watercress-slaw
"Blood Orange, Grapefruit, and Pomegranate Compote ",3.125,https://www.epicurious.com/recipes/food/views/blood-orange-grapefruit-and-pomegranate-compote
"Green Beans, Peas, and Turnips in Warm Vinaigrette ",1.875,https://www.epicurious.com/recipes/food/views/green-beans-peas-and-turnips-in-warm-vinaigrette
Mediterranean Chicken ,4.375,https://www.epicurious.com/recipes/food/views/mediterranean-chicken
Grilled Steak and Asparagus Salad with Hoisin Vinaigrette ,4.375,https://www.epicurious.com/recipes/food/views/grilled-steak-and-asparagus-salad-with-hoisin-vinaigrette
Spanish Crusted Roast Pork Tenderloin ,4.375,https://www.epicurious.com/recipes/food/views/spanish-crusted-roast-pork-tenderloin
Potato and Celery-Root Gratin with Smoked Haddock ,3.75,https://www.epicurious.com/recipes/food/views/potato-and-celery-root-gratin-with-smoked-haddock
"Clementine, Olive, and Endive Salad ",4.375,https://www.epicurious.com/recipes/food/views/clementine-olive-and-endive-salad
Grilled Boneless Salmon Steaks with Horseradish Dill Butter ,4.375,https://www.epicurious.com/recipes/food/views/grilled-boneless-salmon-steaks-with-horseradish-dill-butter
Creole Seasoning ,4.375,https://www.epicurious.com/recipes/food/views/creole-seasoning
Roasted Asparagus and Leek Frittata ,4.375,https://www.epicurious.com/recipes/food/views/roasted-asparagus-and-leek-frittata
Tandoori-Spiced Leg of Lamb ,4.375,https://www.epicurious.com/recipes/food/views/tandoori-spiced-leg-of-lamb
Fresh Corn Carbonara ,4.375,https://www.epicurious.com/recipes/food/views/fresh-corn-carbonara
Gingersnaps ,4.375,https://www.epicurious.com/recipes/food/views/gingersnaps
Truffled French Fries ,5.0,https://www.epicurious.com/recipes/food/views/truffled-french-fries
Apricot Yogurt Cake with Orange Honey Syrup ,3.75,https://www.epicurious.com/recipes/food/views/apricot-yogurt-cake-with-orange-honey-syrup
Chicken with Mushrooms and White Wine ,3.75,https://www.epicurious.com/recipes/food/views/chicken-with-mushrooms-and-white-wine
Roasted Butternut Squash and Caramelized Onion Tart ,4.375,https://www.epicurious.com/recipes/food/views/roasted-butternut-squash-and-caramelized-onion-tart
Pastry Dough ,5.0,https://www.epicurious.com/recipes/food/views/pastry-dough
Scallop Gratins with Garlic-Lemon Butter ,3.75,https://www.epicurious.com/recipes/food/views/scallop-gratins-with-garlic-lemon-butter
Garam Masala ,3.75,https://www.epicurious.com/recipes/food/views/garam-masala
Turkey Chili Verde ,3.75,https://www.epicurious.com/recipes/food/views/turkey-chili-verde
Rice and Chicken Pilaf with Dried Currants and Toasted Almonds ,4.375,https://www.epicurious.com/recipes/food/views/rice-and-chicken-pilaf-with-dried-currants-and-toasted-almonds
Coconut Pound Cake ,4.375,https://www.epicurious.com/recipes/food/views/coconut-pound-cake
Chicken Liver Mousse ,4.375,https://www.epicurious.com/recipes/food/views/chicken-liver-mousse
Braised Lamb Shanks with Rutabaga and Carrots ,4.375,https://www.epicurious.com/recipes/food/views/braised-lamb-shanks-with-rutabaga-and-carrots
Zucchini Gratin ,3.75,https://www.epicurious.com/recipes/food/views/zucchini-gratin
Berry-Brandy Toddies with Raspberries and Cream ,2.5,https://www.epicurious.com/recipes/food/views/berry-brandy-toddies-with-raspberries-and-cream
Gingery Watermelon Paletas ,5.0,https://www.epicurious.com/recipes/food/views/gingery-watermelon-paletas
"Chicken & Squash Cacciatore, Mushrooms, Tomatoes, Olives, Bread ",5.0,https://www.epicurious.com/recipes/food/views/chicken-squash-cacciatore-mushrooms-tomatoes-olives-bread
Spiced Curly Tortilla Chips ,3.75,https://www.epicurious.com/recipes/food/views/spiced-curly-tortilla-chips
Cosmopolitan Champagne Cocktail ,5.0,https://www.epicurious.com/recipes/food/views/cosmopolitan-champagne-cocktail
Surprise Salad ,2.5,https://www.epicurious.com/recipes/food/views/surprise-salad
Seared Salmon with Balsamic Glaze ,4.375,https://www.epicurious.com/recipes/food/views/seared-salmon-with-balsamic-glaze
"Cranberry, Orange and Red Wine Marmalade ",4.375,https://www.epicurious.com/recipes/food/views/cranberry-orange-and-red-wine-marmalade
Saint-Florent Cocktail ,5.0,https://www.epicurious.com/recipes/food/views/saint-florent-cocktail
Raspberry-Lemon Souffles ,4.375,https://www.epicurious.com/recipes/food/views/raspberry-lemon-souffles
"Apple, Celery, and Smoked Ham Stuffing ",3.75,https://www.epicurious.com/recipes/food/views/apple-celery-and-smoked-ham-stuffing
Honeydew and Cantaloupe with Cinnamon-Clove Syrup ,4.375,https://www.epicurious.com/recipes/food/views/honeydew-and-cantaloupe-with-cinnamon-clove-syrup
Roast Prime Ribs of Beef with Cracked Pepper Crust ,4.375,https://www.epicurious.com/recipes/food/views/roast-prime-ribs-of-beef-with-cracked-pepper-crust
Cobb Salad Pitas ,3.75,https://www.epicurious.com/recipes/food/views/cobb-salad-pitas
Cranberry-Shallot Relish ,5.0,https://www.epicurious.com/recipes/food/views/cranberry-shallot-relish
Asian-Glazed Chicken Thighs ,2.5,https://www.epicurious.com/recipes/food/views/asian-glazed-chicken-thighs
Salade de Boheme ,3.125,https://www.epicurious.com/recipes/food/views/salade-de-boheme
Homemade Thick Cream ,5.0,https://www.epicurious.com/recipes/food/views/homemade-thick-cream
"Ouzo-Scented Almond, Yogurt, and Olive Oil Cake ",3.75,https://www.epicurious.com/recipes/food/views/ouzo-scented-almond-yogurt-and-olive-oil-cake
Cornmeal-Crusted Chicken Breasts ,3.75,https://www.epicurious.com/recipes/food/views/cornmeal-crusted-chicken-breasts
Green Chili Corn Bread ,4.375,https://www.epicurious.com/recipes/food/views/green-chili-corn-bread
Yorkshire Puddings ,3.75,https://www.epicurious.com/recipes/food/views/yorkshire-puddings
Apple-Raspberry Cake ,4.375,https://www.epicurious.com/recipes/food/views/apple-raspberry-cake
"Chocolate-Chunk Cookies with Pecans, Dried Apricots, and Tart Cherries ",3.75,https://www.epicurious.com/recipes/food/views/chocolate-chunk-cookies-with-pecans-dried-apricots-and-tart-cherries
Sauteed Halibut with Pecan Shallot Topping ,4.375,https://www.epicurious.com/recipes/food/views/sauteed-halibut-with-pecan-shallot-topping
Rösti with Fried Eggs ,3.75,https://www.epicurious.com/recipes/food/views/rsti-with-fried-eggs
"Apple ""Pizza"" ",3.75,https://www.epicurious.com/recipes/food/views/apple-pizza
New England Clam Chowder ,3.75,https://www.epicurious.com/recipes/food/views/new-england-clam-chowder
Chicken Soup Verde ,3.125,https://www.epicurious.com/recipes/food/views/chicken-soup-verde
Sausage Patties with Cranberry-Kumquat Relish ,3.75,https://www.epicurious.com/recipes/food/views/sausage-patties-with-cranberry-kumquat-relish
Gingered Parsnip Bisque ,4.375,https://www.epicurious.com/recipes/food/views/gingered-parsnip-bisque
Roasted Tomato-Chipotle Salsa ,3.75,https://www.epicurious.com/recipes/food/views/roasted-tomato-chipotle-salsa
"Chicken, Watercress, and Avocado Sandwich with Tarragon Aïoli ",4.375,https://www.epicurious.com/recipes/food/views/chicken-watercress-and-avocado-sandwich-with-tarragon-aoli
Super Short Ribs ,4.375,https://www.epicurious.com/recipes/food/views/super-short-ribs
"Sun-Dried Tomato, Garlic, and Jalapeño Pasta ",3.75,https://www.epicurious.com/recipes/food/views/sun-dried-tomato-garlic-and-jalapeo-pasta
Chickpea Purée ,3.75,https://www.epicurious.com/recipes/food/views/chickpea-pure
"Orange, Chocolate and Hazelnut Mandelbrot ",4.375,https://www.epicurious.com/recipes/food/views/orange-chocolate-and-hazelnut-mandelbrot
"Scallops with ""Melted"" Leeks and Tarragon-Caper Butter ",4.375,https://www.epicurious.com/recipes/food/views/scallops-with-melted-leeks-and-tarragon-caper-butter
"Orzo with Yellow Squash, Mushrooms, and Pine Nuts ",3.125,https://www.epicurious.com/recipes/food/views/orzo-with-yellow-squash-mushrooms-and-pine-nuts
Soupe a l'Oignon au Fromage (French Onion Soup) ,4.375,https://www.epicurious.com/recipes/food/views/soupe-a-loignon-au-fromage-french-onion-soup
Red and Green Tomato Salsa ,3.125,https://www.epicurious.com/recipes/food/views/red-and-green-tomato-salsa
Raspberry Sauce ,5.0,https://www.epicurious.com/recipes/food/views/raspberry-sauce
Rhubarb-Raspberry Jam ,4.375,https://www.epicurious.com/recipes/food/views/rhubarb-raspberry-jam
Salmon Paillards with Lettuce and Pea Salad ,4.375,https://www.epicurious.com/recipes/food/views/salmon-paillards-with-lettuce-and-pea-salad
Toasted Garlic-Beef Stock ,4.375,https://www.epicurious.com/recipes/food/views/toasted-garlic-beef-stock
Spiced Butternut Squash ,3.75,https://www.epicurious.com/recipes/food/views/spiced-butternut-squash
Peperoncini Stuffed with Smoked Salmon and Dill Cream ,4.375,https://www.epicurious.com/recipes/food/views/peperoncini-stuffed-with-smoked-salmon-and-dill-cream
Chickpea Curry with Roasted Cauliflower and Tomatoes ,4.375,https://www.epicurious.com/recipes/food/views/chickpea-curry-with-roasted-cauliflower-and-tomatoes
Sour Cream Coffee Cake with Pears and Pecans ,4.375,https://www.epicurious.com/recipes/food/views/sour-cream-coffee-cake-with-pears-and-pecans
Butternut Squash Vegducken With Mushroom-Cranberry Stuffing ,5.0,https://www.epicurious.com/recipes/food/views/butternut-squash-vegducken-with-mushroom-cranberry-stuffing
Chocolate Chestnut Torte with Chocolate Cognac Mousse ,3.75,https://www.epicurious.com/recipes/food/views/chocolate-chestnut-torte-with-chocolate-cognac-mousse
Grilled Rosemary Garlic Shrimp ,4.375,https://www.epicurious.com/recipes/food/views/grilled-rosemary-garlic-shrimp
Zucchini Potato Lemon-Thyme Mash ,3.75,https://www.epicurious.com/recipes/food/views/zucchini-potato-lemon-thyme-mash
Rack of Lamb with Spinach Pine-Nut Crust and Minted Pea Sauce ,3.75,https://www.epicurious.com/recipes/food/views/rack-of-lamb-with-spinach-pine-nut-crust-and-minted-pea-sauce
Tortilla Pie ,4.375,https://www.epicurious.com/recipes/food/views/tortilla-pie
"Parsley, Garlic, and Onion Spread ",1.875,https://www.epicurious.com/recipes/food/views/parsley-garlic-and-onion-spread
Asparagus and Gruyère Tart ,4.375,https://www.epicurious.com/recipes/food/views/asparagus-and-gruyre-tart
Seared Tuna Burgers with Ginger-Garlic Mayonnaise ,4.375,https://www.epicurious.com/recipes/food/views/seared-tuna-burgers-with-ginger-garlic-mayonnaise
Tomato and Cannellini Bean Soup ,5.0,https://www.epicurious.com/recipes/food/views/tomato-and-cannellini-bean-soup
"Sauteed Pork Chops with Mushrooms, Dill, and Sour Cream ",3.75,https://www.epicurious.com/recipes/food/views/sauteed-pork-chops-with-mushrooms-dill-and-sour-cream
Arugula Salad with Heirloom Tomatoes and Red Onion ,2.5,https://www.epicurious.com/recipes/food/views/arugula-salad-with-heirloom-tomatoes-and-red-onion
Oranges and Pineapple with Orange-Flower Water and Mint ,5.0,https://www.epicurious.com/recipes/food/views/oranges-and-pineapple-with-orange-flower-water-and-mint
Turkey Burgers ,3.75,https://www.epicurious.com/recipes/food/views/turkey-burgers
"Wasabi Salmon with Bok Choy, Green Cabbage, and Shiitakes ",3.75,https://www.epicurious.com/recipes/food/views/wasabi-salmon-with-bok-choy-green-cabbage-and-shiitakes
Louisiana Deviled Crab Cakes ,4.375,https://www.epicurious.com/recipes/food/views/louisiana-deviled-crab-cakes
Rice with Lemongrass and Green Onion ,3.75,https://www.epicurious.com/recipes/food/views/rice-with-lemongrass-and-green-onion
Paprika-Parmesan Butter ,4.375,https://www.epicurious.com/recipes/food/views/paprika-parmesan-butter
Panna Cotta with Praline Caramel Sauce ,3.75,https://www.epicurious.com/recipes/food/views/panna-cotta-with-praline-caramel-sauce
Watercress Sandwiches with Chili-Lime Butter ,3.75,https://www.epicurious.com/recipes/food/views/watercress-sandwiches-with-chili-lime-butter
"Potato, Celery Root and Stilton Gratin ",3.125,https://www.epicurious.com/recipes/food/views/potato-celery-root-and-stilton-gratin
Lobster Curry ,5.0,https://www.epicurious.com/recipes/food/views/lobster-curry
Quince Sambal ,2.5,https://www.epicurious.com/recipes/food/views/quince-sambal
Yellow Rice ,4.375,https://www.epicurious.com/recipes/food/views/yellow-rice
"Steamed Clams with Bacon, Tomato, and Spinach ",4.375,https://www.epicurious.com/recipes/food/views/steamed-clams-with-bacon-tomato-and-spinach
Buttermilk Corn Bread ,3.75,https://www.epicurious.com/recipes/food/views/buttermilk-corn-bread
Amaretto-Cranberry Kiss ,4.375,https://www.epicurious.com/recipes/food/views/amaretto-cranberry-kiss
Burrata Cheese with Tomato Salsa and Olive Salsa ,4.375,https://www.epicurious.com/recipes/food/views/burrata-cheese-with-tomato-salsa-and-olive-salsa
Chicken with Mustard Cream on Watercress ,4.375,https://www.epicurious.com/recipes/food/views/chicken-with-mustard-cream-on-watercress
"Radicchio, Grapefruit and Spinach Salad ",4.375,https://www.epicurious.com/recipes/food/views/radicchio-grapefruit-and-spinach-salad
"Peach, Plum and Blackberry Cobbler ",3.75,https://www.epicurious.com/recipes/food/views/peach-plum-and-blackberry-cobbler
Shabu-Shabu ,3.75,https://www.epicurious.com/recipes/food/views/shabu-shabu
Lemon Buttermilk Chess Tartlets ,3.125,https://www.epicurious.com/recipes/food/views/lemon-buttermilk-chess-tartlets
Mango Tartlets with Lime Curd and Tropical Nut Crust ,4.375,https://www.epicurious.com/recipes/food/views/mango-tartlets-with-lime-curd-and-tropical-nut-crust
Coconut and Macadamia Nut Banana Breads ,3.75,https://www.epicurious.com/recipes/food/views/coconut-and-macadamia-nut-banana-breads
Peach Praline Bombes with Peach Syrup ,3.75,https://www.epicurious.com/recipes/food/views/peach-praline-bombes-with-peach-syrup
"Arugula Salad With, Oranges, Pomegranate Seeds, and Goat Cheese ",4.375,https://www.epicurious.com/recipes/food/views/arugula-salad-with-oranges-pomegranate-seeds-and-goat-cheese
"Grilled Pizza with Yellow Squash, Mozzarella, and Lemon Thyme ",5.0,https://www.epicurious.com/recipes/food/views/grilled-pizza-with-yellow-squash-mozzarella-and-lemon-thyme
Rosemary Shortbread Carlsson ,5.0,https://www.epicurious.com/recipes/food/views/rosemary-shortbread-carlsson
New York Strip Roast With Rosemary-Orange Crust and Herbed Butter ,4.375,https://www.epicurious.com/recipes/food/views/new-york-strip-roast-with-rosemary-orange-crust-and-herbed-butter
Grilled Pork Chops with Cherry Relish ,3.125,https://www.epicurious.com/recipes/food/views/grilled-pork-chops-with-cherry-relish
Pork and Sausage Sauté ,4.375,https://www.epicurious.com/recipes/food/views/pork-and-sausage-saut
Bacon-Balsamic Vinaigrette ,4.375,https://www.epicurious.com/recipes/food/views/bacon-balsamic-vinaigrette
Melon with Green-Peppercorn Raspberry Sauce ,2.5,https://www.epicurious.com/recipes/food/views/melon-with-green-peppercorn-raspberry-sauce
Trout Choucroute ,5.0,https://www.epicurious.com/recipes/food/views/trout-choucroute
"Fusilli with Sun-Dried Tomatoes, Zucchini, and Peas ",2.5,https://www.epicurious.com/recipes/food/views/fusilli-with-sun-dried-tomatoes-zucchini-and-peas
Eggplant and Watercress Salad with Sesame ,3.75,https://www.epicurious.com/recipes/food/views/eggplant-and-watercress-salad-with-sesame
Crab and Celery Remoulade ,3.125,https://www.epicurious.com/recipes/food/views/crab-and-celery-remoulade
Chocolate Cherry Cola Cake ,5.0,https://www.epicurious.com/recipes/food/views/chocolate-cherry-cola-cake
"Sautéed Halibut with Arugula, Roasted Beets, and Horseradish Crème Fraîche ",5.0,https://www.epicurious.com/recipes/food/views/sauted-halibut-with-arugula-roasted-beets-and-horseradish-crme-frache
